text,location,tsunami,high_waves,coastal_flooding,not_relevant,panic,informational,help_needed
👍 Enjoying the beautiful sunset at Bangalore ! d13a629b-02da-4c71-8efd-afc42ecd5f63,Bangalore,0,0,0,1,0,0,0
"🏃‍♂️ Cyclone alert, waves getting dangerously high at Nagoa Beach . 216dcd17-fc5c-42c9-a12d-24549eb128d5",Nagoa Beach,0,1,0,0,1,0,0
🆘 Heavy waterlogging on roads in Nagoa Beach . 3f7ad91f-6e06-49b9-b7e2-7d34d85cf850,Nagoa Beach,0,0,1,0,1,0,1
😊 Enjoying the beautiful sunset at Hyderabad ? 0f8c4c72-3381-49de-b23a-51578983495f,Hyderabad,0,0,0,1,0,0,0
🚨 Water is entering homes in Marine Drive Mumbai near the shore . 5dfe6e40-a1a2-4e29-991e-22d8b8084ea6,Marine Drive Mumbai,0,0,1,0,1,0,0
🤷‍♀️ The new movie's climax was a flood of emotions . 0e1234f7-5536-4e54-90f0-4516034d74f8,Puri,0,0,0,1,0,0,0
😎 Had a great time at Cavelossim Beach . 50eb09f1-7773-412a-b047-b69ae56126cc,Cavelossim Beach,0,0,0,1,0,0,0
🤷‍♀️ Great weather in Chandigarh today . 3b89cf37-71ec-4eba-96b1-2db2e5b9eb37,Chandigarh,0,0,0,1,0,0,0
😱 Heavy waterlogging on roads in Marina Beach Chennai ! be81df6d-96ce-4807-b651-3464a9540624,Marina Beach Chennai,0,0,1,0,1,0,0
⚠️ The streets of Goa have turned into a river . 1f7ebfad-2668-4157-9257-cb40736636e2,Goa,0,0,1,0,0,1,0
📣 Massive high waves hitting Chennai shores ! b863a919-8b1b-44ea-83d5-8469bece5606,Chennai,0,1,0,0,0,1,0
😎 My life is a tsunami of work ! 94781cdc-0dc1-4f82-bdab-e9a50a9b824f,Lucknow,0,0,0,1,0,0,0
👍 My life is a tsunami of work ! fbde2b5d-c920-44fd-b9cb-a3f5d8507f10,Gopalpur,0,0,0,1,0,0,0
🚨 High tide and strong waves at Marine Drive Mumbai beach ! 2ddc40f8-c2ea-43e8-be8a-07429a6b44b5,Marine Drive Mumbai,0,1,0,0,1,0,0
😊 My life is a tsunami of work ? eaac657b-401b-4b0b-9911-1360f3b51a37,Lucknow,0,0,0,1,0,0,0
🤦‍♂️ My life is a tsunami of work . 11d88281-9aba-4f00-b099-055e7dca9567,Jaipur,0,0,0,1,0,0,0
🤷‍♀️ Just chilling at Kochi beach ? 11ed50fd-ad7e-4242-a8a5-fc77cc4910e1,Kochi,0,0,0,1,0,0,0
✔️ Water is entering homes in Cavelossim Beach near the shore . 9b95ddc1-02d5-49c5-b081-fdb491120d8a,Cavelossim Beach,0,0,1,0,0,1,0
📰 Just chilling at Jaipur beach ! 9d3902db-77db-468e-93a9-0e3fc833e57c,Jaipur,0,0,0,1,0,1,0
🤷‍♀️ Enjoying the beautiful sunset at Bangalore . 8cb93ea1-6f22-4e1c-8178-18a13f8b4590,Bangalore,0,0,0,1,0,0,0
👍 Just chilling at Digha beach ? 777cd39f-32e8-4bc9-bd35-ef69bf13020b,Digha,0,0,0,1,0,0,0
😊 Great weather in Kochi today ! 334fdc6a-5d40-49d5-b9fa-df3b339bfedc,Kochi,0,0,0,1,0,0,0
🤷‍♀️ Great weather in Cavelossim Beach today ? 1be2e2be-483e-4213-88d6-21e8fb6f125b,Cavelossim Beach,0,0,0,1,0,0,0
😨 The new movie's climax was a flood of emotions ! b0eba5bc-c4d8-412a-9617-cf7f421fe576,Goa,0,0,0,1,1,0,0
📞 The streets of Marine Drive Mumbai have turned into a river ! 73a04e3c-e61a-49d3-b565-e362f294f424,Marine Drive Mumbai,0,0,1,0,1,0,1
😬 Evacuate coastal areas of Marine Drive Mumbai immediately . 466b6077-3bd7-4a3c-88b2-feb65bd2a8ba,Marine Drive Mumbai,1,0,0,0,1,0,0
😂 Just chilling at Lucknow beach ! 9b0b7e1e-1046-4152-ba47-85ac398c39f9,Lucknow,0,0,0,1,0,0,0
"🗓️ The sea is receding at Mumbai, a possible sign of tsunami . 54eb179e-994a-49cf-bd46-686bb2a94f84",Mumbai,1,0,0,0,0,1,0
😊 Enjoying the beautiful sunset at Gopalpur ? 1066df0d-29f7-4ba1-97dd-10a5525bcbea,Gopalpur,0,0,0,1,0,0,0
🤦‍♂️ The new movie's climax was a flood of emotions . d2cb8253-7053-4b2c-98d4-bc97a82cbec9,Kolkata,0,0,0,1,0,0,0
😨 Enjoying the beautiful sunset at Kochi ! 9f6c4e8c-7828-41f0-a1aa-5dbbed2adb89,Kochi,0,0,0,1,1,0,0
😂 Enjoying the beautiful sunset at Cavelossim Beach ! 3ff4bd8c-1136-4e1c-aea5-5226421a60ed,Cavelossim Beach,0,0,0,1,0,0,0
😎 The new movie's climax was a flood of emotions ! 1d679cd6-2932-43d7-b17d-0e2fb445a89b,Chandigarh,0,0,0,1,0,0,0
😬 Rough sea conditions and strong waves in Goa . a3c87790-8cde-4afa-b607-f06bec12e8cf,Goa,0,1,0,0,1,0,0
😎 Great weather in Gopalpur today ! 73ceb073-44e6-484d-9b94-7bb26721de88,Gopalpur,0,0,0,1,0,0,0
😂 My life is a tsunami of work . 0fea9c2f-dfd8-42a2-82b9-8f4faeaa8d6c,Lucknow,0,0,0,1,0,0,0
🤷‍♀️ Just chilling at Kolkata beach ? 7f1712b8-8561-40f4-9bb6-a385fb5d3ed5,Kolkata,0,0,0,1,0,0,0
👍 Great weather in Mysuru today ? 3545f95b-29ef-49f0-bab7-9b0629da963d,Mysuru,0,0,0,1,0,0,0
🚨 Heavy waterlogging on roads in Vizag ! 67440028-4ac2-4dda-9372-9dc2a0a0af8b,Vizag,0,0,1,0,1,0,0
👍 Had a great time at Kochi ! 7630fbef-5f46-40b5-890c-d9851e31027c,Kochi,0,0,0,1,0,0,0
🤷‍♀️ My life is a tsunami of work ? e5dea8d7-56c3-4ed4-b93a-7bb51388abea,Gopalpur,0,0,0,1,0,0,0
😂 Great weather in Mumbai today . 4c804793-e78a-4ccb-9929-29b43abd1fce,Mumbai,0,0,0,1,0,0,0
"😱 Cyclone alert, waves getting dangerously high at Kovalam beach ! d9ac810e-ec00-4eb9-80ae-b2211432ee6a",Kovalam beach,0,1,0,0,1,0,0
😂 Had a great time at Alibaug ! 2ed29e8e-2f18-4875-8df9-6daea48012f1,Alibaug,0,0,0,1,0,0,0
"🆘 The sea is receding at Chennai, a possible sign of tsunami ! 39511908-c9b0-468e-bcbe-d150100c46ef",Chennai,1,0,0,0,1,0,0
😂 Enjoying the beautiful sunset at Vizag ? 7af367e0-7e94-4a08-b6ea-b41b66bc95c7,Vizag,0,0,0,1,0,0,0
🚨 The new movie's climax was a flood of emotions ? 3a852f28-1900-46fb-a086-577935cfba99,Cavelossim Beach,0,0,0,1,1,0,0
🤷‍♀️ Just chilling at Kolkata beach ? 86101b9f-2c7c-4169-8967-4f32ba849bae,Kolkata,0,0,0,1,0,0,0
😂 Enjoying the beautiful sunset at Lucknow ? 93c686d9-4469-481f-8fe5-5fd23dd8c6ac,Lucknow,0,0,0,1,0,0,0
🤷‍♀️ The new movie's climax was a flood of emotions ! 947dc679-bbb8-4728-89d4-3781f110181f,Kochi,0,0,0,1,0,0,0
🤷‍♀️ Great weather in Jaipur today ! b9c6befc-b32f-4f7e-8af0-58f6a6efdd71,Jaipur,0,0,0,1,0,0,0
😨 Heavy waterlogging on roads in Cavelossim Beach . 54cc4711-6556-4297-bdde-c470d80b97fc,Cavelossim Beach,0,0,1,0,1,0,0
😎 Just chilling at Jaipur beach ! 24a8e361-a8ee-43f6-b67f-da520a2b30b3,Jaipur,0,0,0,1,0,0,0
😊 Had a great time at Mumbai ? 85274371-9823-4fc9-bbba-18bb2faeece9,Mumbai,0,0,0,1,0,0,0
😱 Just chilling at Alappuzha beach . 9469e75e-fbd4-4c0b-905e-edd5b7541038,Alappuzha,0,0,0,1,1,0,0
🤷‍♀️ The new movie's climax was a flood of emotions ! 91c3fdc4-9c8c-47b8-9672-c22c06fbb34d,Gopalpur,0,0,0,1,0,0,0
😍 The new movie's climax was a flood of emotions ! 8fc6f244-0f3a-48dc-bcce-c70f3e7d5fb3,Kochi,0,0,0,1,0,0,0
📰 Water is entering homes in Marine Drive Mumbai near the shore . dcda91c6-99d9-40d8-bab3-7939d22b3506,Marine Drive Mumbai,0,0,1,0,0,1,0
👍 Just chilling at Chennai beach ! 113af5f6-2d56-4ed4-a9c8-b9098d7caee7,Chennai,0,0,0,1,0,0,0
🚨 Unusually high waves are lashing the coasts of Kochi ! ef2afbb8-ce06-44cf-9adc-0c80303827c6,Kochi,0,1,0,0,1,0,0
🆘 Unusually high waves are lashing the coasts of Vizag ? dfdd5345-f6bf-4a54-b0c5-523163d3943f,Vizag,0,1,0,0,1,0,0
🤷‍♀️ Had a great time at Mumbai . 9d48a013-94d4-4fb4-843c-5faf86ae5e2e,Mumbai,0,0,0,1,0,0,0
😂 Just chilling at Alappuzha beach ! beb6a354-7a69-4305-b2ff-672aaab7b2cd,Alappuzha,0,0,0,1,0,0,0
😎 The new movie's climax was a flood of emotions . 76d1b228-e97c-41ee-81af-cb6bb3c11e4d,Kolkata,0,0,0,1,0,0,0
🏃‍♂️ Local authorities advising to avoid Digha due to flooding ! c39c76d2-d539-4e7b-8bbf-f250becc5206,Digha,0,0,1,0,1,0,0
😂 Enjoying the beautiful sunset at Lucknow ! 587dc4fa-7f08-4440-a10f-2632fec38434,Lucknow,0,0,0,1,0,0,0
👍 Just chilling at Mysuru beach . cd4d23d2-5209-4e5e-80fc-146d9f668a00,Mysuru,0,0,0,1,0,0,0
👍 Enjoying the beautiful sunset at Varanasi ! 8a25d3a3-887b-4038-9a3c-88d0e2425527,Varanasi,0,0,0,1,0,0,0
🤦‍♂️ The new movie's climax was a flood of emotions ! 7e615580-43d1-44d0-a509-047e4f20e2d8,Kovalam beach,0,0,0,1,0,0,0
📣 Evacuate coastal areas of Kollam immediately . 5a7f3ded-b9bc-4d33-9486-61078ff06c93,Kollam,1,0,0,0,0,1,0
😎 Just chilling at Jaipur beach ! 195b466d-d377-4c61-92f8-e905e2c8fb0d,Jaipur,0,0,0,1,0,0,0
🤷‍♀️ Enjoying the beautiful sunset at Marine Drive Mumbai ? 07efa7ca-a509-40fb-8c67-a2cd95a90faf,Marine Drive Mumbai,0,0,0,1,0,0,0
🤷‍♀️ The new movie's climax was a flood of emotions ! d5afe6ba-6871-4d10-b3cd-d828626eb644,Amritsar,0,0,0,1,0,0,0
✔️ High tide and strong waves at Alibaug beach . eafc9c8f-a8a5-4ff4-a495-4228e5926929,Alibaug,0,1,0,0,0,1,0
✅ Had a great time at Chennai ? f31cb893-d64d-4018-bd8e-e181a1f3fb6e,Chennai,0,0,0,1,0,1,0
😊 Just chilling at Alappuzha beach ? 54677e2a-8582-455a-8035-b05fc48b40b8,Alappuzha,0,0,0,1,0,0,0
😊 The new movie's climax was a flood of emotions ? 2cd2d974-07ba-4d19-874a-e2965305a31f,Mumbai,0,0,0,1,0,0,0
😎 The new movie's climax was a flood of emotions ? e3dfb8f0-6d19-490f-9b79-03dafbf8677a,Mumbai,0,0,0,1,0,0,0
🤦‍♂️ Just chilling at Chandigarh beach ! 3c4f878d-9191-48bf-8700-982d734f024d,Chandigarh,0,0,0,1,0,0,0
👍 Had a great time at Puri ! 3080ab79-1c23-4cc4-9a64-8946bdd68523,Puri,0,0,0,1,0,0,0
😊 Great weather in Chandigarh today ? 7328ad2a-d192-4b62-bad4-32e0ba860bf3,Chandigarh,0,0,0,1,0,0,0
📢 Enjoying the beautiful sunset at Alibaug . 82c89751-0cde-4d9e-8947-9e5ec71271f9,Alibaug,0,0,0,1,0,1,0
😎 The new movie's climax was a flood of emotions ? 8019c3b0-36da-4b18-a8d7-47d572c4d2a3,Alibaug,0,0,0,1,0,0,0
😂 Had a great time at Bangalore . e032a7a8-d37f-4c08-b15a-f26631abd676,Bangalore,0,0,0,1,0,0,0
🤦‍♂️ Great weather in Vizag today . 0c0623a9-0187-4236-880c-7038c7dcc0fe,Vizag,0,0,0,1,0,0,0
😊 Just chilling at Agra beach ? 4adc539f-d2e8-407b-bdc1-bffe48c7304f,Agra,0,0,0,1,0,0,0
🏃‍♂️ Local authorities advising to avoid Digha due to flooding ? 8dfc9784-1a44-4d8d-86ce-6180b6028601,Digha,0,0,1,0,1,0,0
📰 Reports of a tsunami alert near Kochi ? 1e1d7b42-3c27-4a0e-a837-727a022f877f,Kochi,1,0,0,0,0,1,0
⚠️ Just chilling at Nagoa Beach beach . 1364beab-0b0a-4b2f-8d2e-945ff2472fb9,Nagoa Beach,0,0,0,1,0,1,0
😨 Had a great time at Hyderabad ? f1e17bdb-e85b-4f62-94c3-7259ededc9dc,Hyderabad,0,0,0,1,1,0,0
✔️ Reports of a tsunami alert near Nagoa Beach ? 3bd0d8dc-0195-4cbf-b0dc-a62ebcca002b,Nagoa Beach,1,0,0,0,0,1,0
😂 The new movie's climax was a flood of emotions . fe67b73b-6349-4e1c-b54c-0f76c1413f93,Bangalore,0,0,0,1,0,0,0
🆘 My life is a tsunami of work . 93359c59-d25b-464b-a36f-a1627e92e6bd,Kollam,0,0,0,1,1,0,0
✔️ Massive high waves hitting Goa shores ? f46bf9d2-dbb0-42f5-b8f8-c7022a5fa873,Goa,0,1,0,0,0,1,0
🤷‍♀️ Just chilling at Nagoa Beach beach . e48b9300-a661-435f-a9a0-aa60b2c674d6,Nagoa Beach,0,0,0,1,0,0,0
😂 My life is a tsunami of work . 04c533b0-538e-472a-b711-854319721bef,Amritsar,0,0,0,1,0,0,0
😊 Just chilling at Nagoa Beach beach ! 004de69f-de36-478a-a985-ae3385cb91aa,Nagoa Beach,0,0,0,1,0,0,0
😍 Enjoying the beautiful sunset at Puri ? 1c69f3b1-2b69-4fa7-9e47-d678520d93b4,Puri,0,0,0,1,0,0,0
🏃‍♂️ The new movie's climax was a flood of emotions ! 67a459f4-a5dc-4ee9-b9a4-559d01e553df,Goa,0,0,0,1,1,0,0
😎 My life is a tsunami of work ? 9ab0be31-e0fa-4397-824d-0eeeedf17231,Mysuru,0,0,0,1,0,0,0
😍 Had a great time at Chennai ! f1bd6075-30d1-46df-8396-73ba3f05d415,Chennai,0,0,0,1,0,0,0
🏃‍♂️ The streets of Cavelossim Beach have turned into a river ! 8e52ef3a-0eb9-4f14-a076-53bc42167b38,Cavelossim Beach,0,0,1,0,1,0,0
👍 Enjoying the beautiful sunset at Alappuzha . 2b4d2c6e-0065-4b9a-805e-d889a0a97d28,Alappuzha,0,0,0,1,0,0,0
😂 Great weather in Bhopal today ? 375620ae-29f6-4906-9ec2-1ad45ef40101,Bhopal,0,0,0,1,0,0,0
"📰 Cyclone alert, waves getting dangerously high at Marine Drive Mumbai ? 732929f3-b81d-44ad-9693-d8282571681d",Marine Drive Mumbai,0,1,0,0,0,1,0
😎 My life is a tsunami of work ? f24cacdf-b53b-4a2b-8e35-17b64967ecdd,Puri,0,0,0,1,0,0,0
😨 Rough sea conditions and strong waves in Gopalpur . 55dfbd80-bb26-4d44-8406-8f0073a4c1ae,Gopalpur,0,1,0,0,1,0,0
😭 Unusually high waves are lashing the coasts of Goa ? 24943bf8-ffc4-42af-9374-1cfbb7ce821a,Goa,0,1,0,0,1,0,1
🚨 Rough sea conditions and strong waves in Marina Beach Chennai . 97af1445-ff99-4144-a159-6ae7db715a4e,Marina Beach Chennai,0,1,0,0,1,0,0
😂 Enjoying the beautiful sunset at Marina Beach Chennai ! 39767c22-1da9-4f95-a17b-27f574f49004,Marina Beach Chennai,0,0,0,1,0,0,0
✔️ The news is confirming a tsunami threat for Gopalpur ? 59d370d7-7b94-4150-93c3-c1965a28833a,Gopalpur,1,0,0,0,0,1,0
🤦‍♂️ Had a great time at Chennai ! b88a61c4-21c7-43df-99d8-e52656337175,Chennai,0,0,0,1,0,0,0
"🆘 Cyclone alert, waves getting dangerously high at Kochi ! 86d12bfd-09e4-4867-9769-26b9d8fb18a4",Kochi,0,1,0,0,1,0,1
👍 Just chilling at Puri beach ? 0d77c1e0-7b04-4fa5-8d24-b01e2cdfcf23,Puri,0,0,0,1,0,0,0
😎 My life is a tsunami of work ! 98825e3e-a40d-415d-9a9c-f0afdb9462db,Pune,0,0,0,1,0,0,0
👍 Enjoying the beautiful sunset at Mumbai . 741900e9-5c63-4191-ad8e-2e0c9b7e392d,Mumbai,0,0,0,1,0,0,0
📣 Heavy waterlogging on roads in Kollam ? a9deea6d-213d-4ce0-9a83-9bfa23b982cf,Kollam,0,0,1,0,0,1,0
⚠️ The new movie's climax was a flood of emotions . b7e334cc-475d-4da7-9dc6-33eb3279c79b,Puri,0,0,0,1,0,1,0
😨 The new movie's climax was a flood of emotions . 3a700c15-5f22-43aa-87b2-7acdfa4b5a7e,Mysuru,0,0,0,1,1,0,0
😱 Local authorities advising to avoid Kochi due to flooding ? 514cc883-17db-408c-974b-5e12d1fa527a,Kochi,0,0,1,0,1,0,0
🤷‍♀️ Great weather in Kollam today ! f56d7461-677c-4236-8dc6-85afbae3fcdf,Kollam,0,0,0,1,0,0,0
😍 My life is a tsunami of work ! a88bf72f-4e38-4681-990d-19f6a3de298c,Marine Drive Mumbai,0,0,0,1,0,0,0
😂 The new movie's climax was a flood of emotions ! e0103f1e-5c6f-4952-baa2-4ff28b67793d,Alappuzha,0,0,0,1,0,0,0
"🗓️ The sea is receding at Gopalpur, a possible sign of tsunami . a6538774-604f-427f-ba67-d819b235a032",Gopalpur,1,0,0,0,0,1,0
😍 Great weather in Chennai today ? 1fd6d592-23dd-4c69-b809-1d93f9df2f16,Chennai,0,0,0,1,0,0,0
🆘 Rough sea conditions and strong waves in Vizag . 836b4306-ddf9-48e9-bd18-e407378e3a47,Vizag,0,1,0,0,1,0,0
🤷‍♀️ Had a great time at Kochi ! 1e3aa213-42fa-49ca-866a-7435ff2e81b2,Kochi,0,0,0,1,0,0,0
😂 My life is a tsunami of work ! d0bf037d-7c06-401e-80a0-175308abc2ce,Kollam,0,0,0,1,0,0,0
😂 Just chilling at Alappuzha beach ? 92d12e41-51ed-4aa6-8e61-1e1c911e4f3f,Alappuzha,0,0,0,1,0,0,0
😂 Had a great time at Hyderabad ? ce164b76-96d8-4d71-802e-3770c7f8e197,Hyderabad,0,0,0,1,0,0,0
📰 Unusually high waves are lashing the coasts of Puri . 74c52139-5130-4703-a3f1-30efe49318c9,Puri,0,1,0,0,0,1,0
🤷‍♀️ My life is a tsunami of work ! 5715c455-e94a-4e15-b968-3c00ef705543,Jaipur,0,0,0,1,0,0,0
😎 Just chilling at Lucknow beach ? 8d20ae99-40e7-4f18-9443-4d78daa398ff,Lucknow,0,0,0,1,0,0,0
🗓️ The news is confirming a tsunami threat for Alappuzha ! c7b79dc8-4b6e-4e8f-a43e-b137deacc1fd,Alappuzha,1,0,0,0,0,1,0
🤦‍♂️ Great weather in Alappuzha today ! ea3a99a0-1322-4cbe-97e4-32c225584047,Alappuzha,0,0,0,1,0,0,0
😎 My life is a tsunami of work ! 77c97c60-4c9e-4814-bbb9-d556dd3cf848,Varanasi,0,0,0,1,0,0,0
🤦‍♂️ Enjoying the beautiful sunset at Digha . 3c182eae-9f14-4eb4-8736-b2cc0c36a5fd,Digha,0,0,0,1,0,0,0
😂 Had a great time at Agra . 5b54363a-d281-4647-9431-10b8c2ce04bd,Agra,0,0,0,1,0,0,0
👍 Great weather in Kollam today ! 2d49bdee-2955-4952-8110-b8f1008f5c10,Kollam,0,0,0,1,0,0,0
🤦‍♂️ Just chilling at Puri beach . bbd071fe-44ef-48e3-b6f4-9a587e4d82b5,Puri,0,0,0,1,0,0,0
😂 The new movie's climax was a flood of emotions ! c9235715-d948-4ab1-9b2f-bfaf636df919,Ahmedabad,0,0,0,1,0,0,0
🤦‍♂️ My life is a tsunami of work ? 9bf9a3cd-1cce-4469-9792-8424e91179b5,Kovalam beach,0,0,0,1,0,0,0
"🗓️ Cyclone alert, waves getting dangerously high at Kochi ? 852cf558-3ada-43aa-8014-590b50591282",Kochi,0,1,0,0,0,1,0
😍 Great weather in Lucknow today . 3b1b0f11-432b-4f6c-9403-d8ee9b735556,Lucknow,0,0,0,1,0,0,0
📣 Reports of a tsunami alert near Digha . cdd671f9-3634-4bf9-97f2-34ef5ca7cdee,Digha,1,0,0,0,0,1,0
😍 The new movie's climax was a flood of emotions ! 34c69120-65a4-49e6-a54d-c8c4b27c87fc,Puri,0,0,0,1,0,0,0
🤦‍♂️ My life is a tsunami of work . 56b2a407-8fb4-4ef1-a3e4-d3d194e6bed9,Nagoa Beach,0,0,0,1,0,0,0
🤷‍♀️ My life is a tsunami of work . 1d48986b-4bd8-4709-b316-88794f10690b,Chandigarh,0,0,0,1,0,0,0
😍 Enjoying the beautiful sunset at Agra . a5827140-342f-40f2-af45-d92ad47454a1,Agra,0,0,0,1,0,0,0
🏃‍♂️ Rough sea conditions and strong waves in Marine Drive Mumbai ! cb85499d-da37-47d8-afb3-01c733c50836,Marine Drive Mumbai,0,1,0,0,1,0,0
🚨 Unusually high waves are lashing the coasts of Alappuzha ! f078abe2-f147-4e74-978d-059526fb2912,Alappuzha,0,1,0,0,1,0,1
🤦‍♂️ The new movie's climax was a flood of emotions . fffd90a4-a866-4bcd-a7db-a29d729db134,Agra,0,0,0,1,0,0,0
🚨 Local authorities advising to avoid Vizag due to flooding ! a44467d9-7fa9-4dd4-bc3c-ab2feca0643f,Vizag,0,0,1,0,1,0,0
🤦‍♂️ Had a great time at Marina Beach Chennai ! 9692bdea-52e4-40da-b0b5-8cef3347a51d,Marina Beach Chennai,0,0,0,1,0,0,0
👍 The new movie's climax was a flood of emotions ! d1df8bf0-956a-446c-829e-c95c0824465a,Mysuru,0,0,0,1,0,0,0
😭 Coastal flooding reported in Marine Drive Mumbai after rains ? fa05e7eb-4077-4938-aebd-55ecfe1fa706,Marine Drive Mumbai,0,0,1,0,1,0,1
😂 Great weather in Goa today . 2269d116-499d-4272-a0dc-b932af716d2f,Goa,0,0,0,1,0,0,0
😊 Had a great time at Goa ! d55170a0-b006-4d21-9091-6f9ba0114e5d,Goa,0,0,0,1,0,0,0
😎 Just chilling at Alibaug beach . 028f11e2-bc3c-43e3-816b-050483338796,Alibaug,0,0,0,1,0,0,0
😱 My life is a tsunami of work ! 7a5a1a47-86f3-401f-a2a7-d819aa274968,Pune,0,0,0,1,1,0,0
🤷‍♀️ Enjoying the beautiful sunset at Nagoa Beach ! 1e35bf55-f5e6-4469-aea5-3bc4bf08d8c5,Nagoa Beach,0,0,0,1,0,0,0
👍 Had a great time at Pune . 1f29c65a-f46f-46a6-a0f2-2364761892ec,Pune,0,0,0,1,0,0,0
📢 Water is entering homes in Marina Beach Chennai near the shore . dd24196f-ead4-45bb-b01a-73b73969ca9b,Marina Beach Chennai,0,0,1,0,0,1,0
"✅ Cyclone alert, waves getting dangerously high at Kovalam beach ? 81b919b5-0656-4e5a-ba9f-afc4b74fc90a",Kovalam beach,0,1,0,0,0,1,0
😱 Water is entering homes in Goa near the shore ? 52d690a9-632f-4949-bc6a-102ef9a949a2,Goa,0,0,1,0,1,0,0
📢 Massive high waves hitting Goa shores . eb3baa4e-6c97-4399-8c31-d86182a424da,Goa,0,1,0,0,0,1,0
😊 Had a great time at Ahmedabad ? 57d68d90-9f25-4f05-9494-1f3b23f02f5f,Ahmedabad,0,0,0,1,0,0,0
🆘 Coastal flooding reported in Marina Beach Chennai after rains . aa41c6a1-8bf8-4bd2-b01e-5dd7c0902eae,Marina Beach Chennai,0,0,1,0,1,0,0
🚨 Had a great time at Amritsar ? 0085d082-a0bc-4eae-b804-be2be5934d9d,Amritsar,0,0,0,1,1,0,0
😂 Had a great time at Lucknow ? f0441361-0a4f-4570-8926-c955e7728164,Lucknow,0,0,0,1,0,0,0
😎 Great weather in Varanasi today ! b01ac601-8416-42d6-87ae-4a72136066a4,Varanasi,0,0,0,1,0,0,0
😰 Unusually high waves are lashing the coasts of Kovalam beach ! a81fa769-2510-4a1e-8727-15d23ec24d38,Kovalam beach,0,1,0,0,1,0,0
🚨 Unusually high waves are lashing the coasts of Vizag ? c7d70068-4ad9-4216-a782-9e5e2d23759f,Vizag,0,1,0,0,1,0,0
😊 The new movie's climax was a flood of emotions ? 2d9ba99e-0985-42ce-986a-63defa05759e,Alappuzha,0,0,0,1,0,0,0
😭 Unusually high waves are lashing the coasts of Goa . 531cbc9a-96ec-44ea-bdf8-0e2e413ba741,Goa,0,1,0,0,1,0,1
"🗓️ Cyclone alert, waves getting dangerously high at Alappuzha ? d9095beb-2efc-456f-9c5d-a46c847ef72c",Alappuzha,0,1,0,0,0,1,0
😬 Massive high waves hitting Gopalpur shores ! 1512847f-2683-44fd-8280-a2c2dcf87292,Gopalpur,0,1,0,0,1,0,0
😊 Great weather in Pune today . 4d5d8f0f-b9cc-40e0-881f-d53385bb1067,Pune,0,0,0,1,0,0,0
🤷‍♀️ Great weather in Kolkata today ! fca73f18-ce22-4e59-8fce-7e42bbe66dbc,Kolkata,0,0,0,1,0,0,0
"😰 Cyclone alert, waves getting dangerously high at Puri ? f5820551-9387-4011-9f3c-9fc5610aa058",Puri,0,1,0,0,1,0,0
😊 The new movie's climax was a flood of emotions . 7e1a998f-a6d1-4d33-b78f-3915a196e420,Varanasi,0,0,0,1,0,0,0
😂 The new movie's climax was a flood of emotions ! a768fdc9-feeb-4709-954c-9524ad19f2db,Kochi,0,0,0,1,0,0,0
😂 Just chilling at Marina Beach Chennai beach . 458e5472-b1f5-4e7f-a83e-6b91d2f09f3d,Marina Beach Chennai,0,0,0,1,0,0,0
😂 My life is a tsunami of work ? 28af5cea-40c1-4891-8499-5190d2eaa4b5,Ahmedabad,0,0,0,1,0,0,0
🤷‍♀️ The new movie's climax was a flood of emotions ! 940db5b6-72a5-4d27-9f3d-cd189d4a3e52,Goa,0,0,0,1,0,0,0
🤷‍♀️ Had a great time at Nagoa Beach ! 2aca09eb-e890-45e0-a401-772a88c5ff6a,Nagoa Beach,0,0,0,1,0,0,0
🤦‍♂️ Great weather in Bangalore today ? e18b1123-2e3f-410a-89cd-613f45405b1e,Bangalore,0,0,0,1,0,0,0
🚨 Massive high waves hitting Marine Drive Mumbai shores . ff74954a-3a69-45b9-ac17-c337ef66a5c8,Marine Drive Mumbai,0,1,0,0,1,0,0
👍 Had a great time at Bangalore . f2b3a393-d98d-40a6-a5fa-97ebed701ebe,Bangalore,0,0,0,1,0,0,0
😊 The new movie's climax was a flood of emotions ? 7cd57878-2e45-4cff-869a-17c3b4d5fc77,Goa,0,0,0,1,0,0,0
👍 Just chilling at Kolkata beach ? a4209620-1916-469e-b0f4-5ac35936581d,Kolkata,0,0,0,1,0,0,0
🤷‍♀️ The new movie's climax was a flood of emotions . 4ab903d6-ae1c-4321-a3ec-15a3c1676f83,Amritsar,0,0,0,1,0,0,0
😱 Heavy waterlogging on roads in Alibaug ? 5db3cdff-650d-4434-9336-0b5e0099117b,Alibaug,0,0,1,0,1,0,0
✅ Great weather in Kollam today ! 5168c7cd-79fa-4e31-a1ac-a36177238367,Kollam,0,0,0,1,0,1,0
😍 Had a great time at Jaipur ! faebb20e-e8d9-4583-9a79-b3fd91cccc3b,Jaipur,0,0,0,1,0,0,0
😊 Enjoying the beautiful sunset at Chennai ! 7020ded1-0981-492c-b898-5f4f84671a00,Chennai,0,0,0,1,0,0,0
😊 The new movie's climax was a flood of emotions . 77511185-25b8-4a74-9f19-817ae9649558,Vizag,0,0,0,1,0,0,0
😍 My life is a tsunami of work ? 461cfa58-dce7-4945-b124-63c3237552f6,Pune,0,0,0,1,0,0,0
😊 The new movie's climax was a flood of emotions ! 41695ca8-f58d-4fc1-8d4e-ae86137974bc,Gopalpur,0,0,0,1,0,0,0
